image_id,text,llama-mm-label,llama-mm-reasoning,target-label
821868104116412416,i just love how the psh bats is soooo grumpy . <user>,1,"The text is written in a way that is intentionally exaggerated and humorous, with the use of ""psh"" and ""soooo"" indicating that the author is being facetious. The image of the Batman figurines also reinforces this interpretation, as they are depicted with neutral facial expressions that contrast with the author's statement about being ""grumpy"". Overall, the combination of the text and image suggests that the author is being sarcastic.",0
819330802634919936,when you invite your crush out and all of a sudden your friend becomes a comedian,1,"The image and text together suggest that the speaker is being sarcastic about their friend's behavior. The man's skeptical expression and the text's implication that the friend is being overly dramatic or trying too hard to impress the crush suggest that the speaker is being ironic or mocking. The use of the phrase ""all of a sudden"" also implies a sense of exaggeration or hyperbole, which is consistent with sarcastic language.",1
818603731209973760,honestly obsessed with myself,1,"The image appears to be a self-portrait of the young woman, with the caption ""honestly obsessed with myself"" written in a casual, conversational tone. The use of the word ""honestly"" at the beginning of the sentence suggests that the speaker is being sincere, but the phrase ""obsessed with myself"" implies that the speaker is being facetious or ironic. The image itself shows the woman posing confidently in front of a plain background, which adds to the overall sense of self-absorption and narcissism. Overall, the combination of the caption and the image suggests that the speaker is being sarcastic or ironic, and the label ""SARCASTIC"" is appropriate.",0
822231882087665664,<user> <user> michael moore,1,"Based on the analysis of the image and the text, I believe that the user's comment is likely sarcastic. The use of the bold, red font and the all-capital letters suggests that the user may be trying to make a point or draw attention to their comment. Additionally, the reference to Michael Moore, a well-known liberal filmmaker, may be intended to provoke a reaction or spark a debate. Overall, the tone and language used in the comment suggest that it is likely sarcastic.",0
820413546076848128,fuji-san from the airplane,0,"While the caption is straightforward and lacks any overtly sarcastic language, the use of the phrase ""from the airplane"" could be interpreted as a tongue-in-cheek comment on the ubiquity of this view. However, without more context or evidence of irony, it is unlikely that the caption is intended to be sarcastic.",0
820414261398818816,never seen something so relatable in my life,0,"While the text may be an exaggeration, it is not intended to be sarcastic. The user is genuinely expressing their relatability to the situation, and the addition of ""drunk tweet"" implies that they are being playful rather than sarcastic.",0
820050301453471744,a true football legend .,1,"The post is likely sarcastic because it presents an unexpected and unusual event in a casual, conversational tone, implying that the speaker finds the situation amusing or ironic. The use of the phrase ""a true football legend"" at the beginning of the post also suggests that the speaker is being facetious, as Klose is not typically known for his goal-scoring abilities. Overall, the tone and language used in the post suggest that it is intended to be humorous or ironic, rather than a serious commentary on the game.",0
820411387352649728,i 've confirmed that a unm assistant coach yelled this at csu players / staff as he walked out of the arena after the postgame handshake .,1,"The quote is sarcastic because it is a humorous and exaggerated way of describing the assistant coach's behavior. The use of the phrase ""unm"" and the mention of a ""postgame handshake"" suggest that the quote is meant to be ironic and not taken literally. The tone of the quote is also playful and lighthearted, which further supports the idea that it is sarcastic.",0
819332543690391552,mr . <user> we 're proud of you . you 're an honest man who dared to call main stream media fake news . we love you !,0,"The language used in the text is overwhelmingly positive, with phrases such as ""we're proud of you"" and ""we love you."" The tone is celebratory and enthusiastic, which is inconsistent with the sarcastic tone that would typically be associated with irony or mocking language. Additionally, the use of all capital letters in certain words, such as ""FAKE NEWS,"" adds to the playful and exaggerated tone of the text. Overall, the image and text appear to be genuine expressions of admiration and support, rather than sarcastic commentary.",0
821869582038237184,count 'em up . how many are you seeing ?,0,"The text does not contain any language or tone that would suggest sarcasm. The question is genuinely asking the viewer to count the number of deer, and the tone is lighthearted and playful. There is no irony, contradiction, or mismatch between the text and the image that would indicate sarcasm.",0
820409726899023872,"people will leave you , friends will abandon you ... a dog will never leave you .",0,"The text is likely intended as a humorous statement rather than a serious commentary on the nature of human relationships. The tone and language used are characteristic of a lighthearted joke or meme, and the statement does not contain any clear indicators of sarcasm, such as irony or contradiction.",0
819326922635231232,frozen sugar bee yogurt,0,"The image appears to be a playful and creative representation of a frozen yogurt treat, with no apparent intent to mock or criticize. The use of a smiling face on the cup and the overall design suggests a lighthearted and humorous tone, rather than one of sarcasm or irony.",0
819326024752254976,"[ p ] a rather blunt , but not particularly inaccurate , description of us .",1,"The speaker's description of the crackers as ""blunt"" and ""not particularly inaccurate"" implies that they are being facetious or mocking. The tone of the comment suggests that the speaker is not genuinely impressed with the crackers, but is instead being sarcastic or ironic.",0
823313066360090624,julio jones is super bowl bound !,0,"The image is a playful joke that uses wordplay and grammatical errors to create humor. While it may not be a serious statement about the Super Bowl, it is not intended to be sarcastic or mocking.",0
819322692675534848,'turkish touring boats in the mediterranean ' by sera knight,1,"The image itself presents a serene and peaceful scene, which contrasts with the text overlayed on it, indicating a sense of sarcasm or irony. The artist's use of words to express a negative sentiment towards the boats in the image suggests that they may be being facetious or ironic, rather than genuinely expressing their feelings.",0
820052005922148352,"them : are you drunk ? me : "" i don 't even drujklnm """,1,"The response is sarcastic because it is a playful denial of being drunk, with the person intentionally misspelling the word ""drink"" to convey a sense of nonchalance or indifference. The tone of the response is lighthearted and humorous, suggesting that the person is not actually drunk, but rather is using the situation as an opportunity to poke fun at themselves.",0
822230974415142912,happy opening to the company of jitney from the cast of <user> !,0,"The message is a genuine expression of congratulations and celebration for the opening night of a show. There is no evidence of irony, sarcasm, or negative intent. The tone is positive and respectful, making it clear that the author is genuinely happy for the company of Jitney.",0
822226919991181312,hello from <user> & me . sure the left will love this shot .,0,"The image appears to be a celebratory photo, with the two men posing together and smiling. The use of the word ""sure"" in the caption suggests a sense of confidence or optimism, rather than sarcasm. Additionally, the mention of ""the left"" may be a reference to a political group or ideology, but it does not appear to be intended as a sarcastic comment. Overall, the tone of the image and caption suggests a positive and celebratory tone, rather than sarcasm.",1
819694971204882432,pick up the phone ( ft . quavo ) - travis scott & young thug is officially platinum .,0,"The tone of the image is celebratory and informative, providing details about the song's certification and sales performance. There is no indication of irony, sarcasm, or negativity, suggesting that the image is intended to be taken at face value.",0
820054942429970432,# selfiefornash greetings from germany,0,"The overall tone of the image and text appears to be playful and friendly, with no clear evidence of sarcasm or irony. The use of a flower crown and the casual language in the text suggest a lighthearted and non-sarcastic tone.",0
816071551820832768,when you 're feelin yourself in a pic,0,"The text is a playful and lighthearted expression of self-confidence, which is not typically associated with sarcasm. The image of the group of women posing together also conveys a sense of camaraderie and positivity, further supporting the idea that the text is meant to be taken at face value.",1
822593941665091584,rt if u have more followers than the first lady of the united states,1,"The tweet is likely meant to be humorous and sarcastic, as it is an unlikely scenario for a private citizen to have more followers than a high-profile public figure like the First Lady of the United States. The use of ""rt"" at the beginning of the tweet, which is a common abbreviation for ""retweet,"" further suggests that the tweet is meant to be lighthearted and playful.",1
821505637020532736,you lowkey need a broom and dust pan to eat these things,1,"The text is written in a sarcastic tone, implying that the person thinks the granola bar is difficult to eat and requires a lot of effort to consume. The use of the phrase ""broom and dust pan"" is an exaggeration, suggesting that the person thinks the granola bar is messy or difficult to handle. The casual tone and informal language also suggest that the person is being sarcastic rather than serious.",0
820056127484338176,watching a happy dog makes me feel better !,0,"The tone of the text and the image of the dog convey a sense of genuine happiness and positivity. The use of the exclamation mark and the causal language suggest that the speaker is being sincere, rather than sarcastic.",0
820418385393680384,focused,0,"Based on the analysis of the image and the text, I conclude that the image is not sarcastic. While the image may convey a sense of irony or playfulness, it is not explicit enough to be considered sarcastic. The woman's neutral expression and the calm atmosphere of the image suggest that the image is intended to be taken at face value, rather than as a commentary or critique.",0
822227694339366912,i fed a giraffe today,0,"The text and image do not contain any evidence of sarcasm, and the language used is straightforward and lacks any tone or irony. The activity of feeding a giraffe is also a common and harmless one, which further supports the idea that the user is being genuine.",0
822587072410243072,join us as we pray for president trump and our nation ! <user>,0,"While the message is certainly unusual and may be perceived as ironic or sarcastic by some, the tone and language used suggest a genuine expression of faith and patriotism. The use of a heart-shaped American flag and a hand in prayer is a common symbol of national pride and devotion, and the prayer itself is a traditional and respectful expression of gratitude and support. Without further context or evidence of irony or sarcasm, it is reasonable to interpret this message as a sincere expression of faith and patriotism.",0
817517164819267584,they changed the hollywood sign again,1,"The text appears to be unrelated to the image, which is a landscape of a hill and a building. The phrase ""JAMES FRANKLIN WON A BIG 10 TITLE BEFORE JIM HARBAUGH"" seems out of place and may be intended to convey sarcasm or irony, given its unexpected presence in the image.",0
818239099328937984,tough battle today . let 's bounce back at home .,0,"The tone of the text is one of disappointment and optimism, but it does not contain any language that is typically associated with sarcasm. The user is expressing a genuine sentiment about the game and the team's performance, rather than using irony or mocking language to convey a different message.",0
822956551291813888,"how fake is the media ? cnn reported 1st false photo of trump inauguration & bashed trump , vs 2nd as obama 3rd photo was actually trumps",0,"The text does not contain any clear indicators of sarcasm, such as irony, exaggeration, or contradiction. The language used is straightforward and critical of the media, but it does not appear to be intended to be humorous or ironic.",1
818243798060834816,heading straight from ces to naias to check out what <user> has in store .,0,"The text appears to be a genuine expression of excitement and anticipation, and the image shows the two men posing for a selfie in an airport, which suggests that they are indeed traveling to Detroit. There is no evidence of sarcasm or irony in the text or image.",0
819325765124636672,did this guy ask me to do black tar heroin with him ?,0,"The tone of the message is casual and informal, and the language used is playful and lighthearted. The use of the word ""black"" is likely a reference to the color, rather than a coded message or a reference to illegal activities. Without more context, it's difficult to determine the sender's intentions, but based on the tone and language used, it's unlikely that the message is sarcastic or intended to be taken seriously.",1
818245847779446784,mental health tweet : please have a serious talk with your loved ones if you 're worried about them .,0,"The tone of the tweet is supportive and concerned, with the author urging the reader to take action to help their loved ones. The language is clear and direct, without any hints of irony or sarcasm. The message is focused on promoting a positive and supportive conversation, rather than mocking or criticizing the situation.",0
818238414818578432,it 's official . kenny omega is entering the royal rumble .,0,"The tone of the image is lighthearted and playful, with no apparent intention to mock or criticize. The creator is simply expressing their excitement and enthusiasm for the possibility of Kenny Omega entering the Royal Rumble, making it a genuine and humorous expression rather than a sarcastic one.",0
822591875169341440,"sergeants and police officers are on hand at 40 wall street as nearly 2,000 ppl protest pres . trump . no arrests have been made",0,"The text does not contain any language that is clearly sarcastic, and the image shows a scene of protest with police officers present, which is a neutral or potentially positive situation.",0
818242980116996096,. <user> in the house !,0,"The man's attire and pose suggest that he is attending a formal event, such as the Golden Globes Awards. His neutral expression and lack of any apparent sarcasm or irony in his facial expression or body language suggest that he is not being sarcastic. Additionally, the context of the image, which is a formal awards show, further supports the idea that the man is not being sarcastic.",0
820054247685443584,night cricket <user> <user> tweet pix,1,"The image shows a man in a black shirt with the number 84 on it, which is the same as the number on the man's shirt in the image. This suggests that the image is a collage of two different photos, with the second photo being a close-up of the man's shirt. The presence of the username ""<user>"" and the text ""night cricket"" in the image suggests that the image is a screenshot from a video or a photo taken during a cricket match. The fact that the image is a collage of two different photos, with the second photo being a close-up of the man's shirt, suggests that the image is being used to make a humorous comment about the man's shirt. Therefore, the image is likely being used in a sarcastic way to poke fun at the man's shirt.",0
823310875847262208,i am not smiling in this photo .,1,"The user's statement is ironic, as the image clearly shows a subtle smile. The use of ""not"" and the ellipsis (...) implies that the user is being facetious, indicating that the intent is to be humorous or sarcastic rather than genuinely expressing a lack of smiling in the photo.",1
823309534076747776,dangerous storm heading for # gainesville <user> . capable of producing 60 + mph wind gusts & hail . seek shelter inside !,1,"The tone of the message is alarmist and sensationalized, using words like ""dangerous"" and ""severe"" to grab attention. The use of hashtags like ""#gainesville"" and ""#floridastorms"" adds to the sensationalism, implying that the user is trying to create a sense of drama or excitement. Additionally, the message is not providing any specific information about the storm, such as its location or expected timing, which further suggests that the user is being sensationalistic rather than informative. Overall, the tone and language used in the message suggest that the user is being sarcastic or ironic, rather than genuinely concerned about the storm.",0
822230497208115200,"a year ago today , the day of searching technology ( tech rider ) has began . i was with mark-san on the way from la to san diego that day .",1,"The user's tone is sarcastic because they mention a specific date and event, but the image shows a car driving on a highway, which is not related to the event. The user is likely being ironic or humorous by mentioning the date and event, but the image does not support the claim.",0
815708769829142528,came across this and absolutely loved it . huge difference between failing and being a failure .,1,"The tone of the second section is ironic and contradictory to the first section, suggesting that the author is using sarcasm to convey a message about the dangers of giving up. The use of the word ""failure"" in the title and the description of it as a ""permanent"" state implies a sense of hopelessness and resignation, which is a hallmark of sarcasm. Additionally, the language used is more severe and definitive, which is also characteristic of sarcasm. Overall, the tone and language used in the second section suggest that the author is using sarcasm to convey a message about the importance of perseverance and not giving up.",0
817517751849877504,"in the mix on <user> at 1:00 am tune in , music <user> <user> <user> <user> , <user> & more",0,"The tone of the post is promotional and informative, aiming to inform users about an upcoming event or mix. The language used is straightforward, and there is no indication of irony or sarcasm. The post appears to be genuine and intended to engage with the audience, rather than convey a sarcastic message.",0
823311790830391296,the most beautiful and healthy friendship of all,1,"The text is written in a way that is overly dramatic and exaggerated, and the use of certain phrases and capitalization suggests that the speaker is being sarcastic.",0
820413339192934400,blessed and thrilled to receive my first scholarship offer to concord university,0,"The language used in the text is overly enthusiastic and suggests genuine excitement, which is consistent with the context of receiving a scholarship offer. There is no clear evidence of sarcasm or irony in the text, and the tone is consistent throughout the sentence.",0
822229874211483648,one day until # inauguration . we 're ready !,1,"The text is likely sarcastic because it is written in a casual tone, but the use of the phrase ""we're ready"" suggests a sense of irony or sarcasm, given the context of the image. The image of a red leather chair with a sign that says ""PRESIDENT-ELECT DONALD J. TRUMP"" on the floor adds to the irony, implying that the speaker is not actually ready for the inauguration.",0
820413351310331904,""" i told you to check your flight times """,0,"The text is written in a casual tone and the image shows a woman looking out at the water, which suggests a relaxed and friendly atmosphere. There is no evidence of irony, sarcasm, or contradiction in the text or image, and the language used is straightforward and clear.",0
822223154223480832,"rt jtbri : tobykeith wow look , people that are not ashamed of america ! !",1,"The quote from Toby Keith is a genuine expression of patriotism and support for the military, but the comment from ""rt jtbri"" appears to be sarcastic, implying that people who are not ashamed of America are somehow unusual or noteworthy. The tone of the comment is unclear, but the use of all capital letters and multiple exclamation points suggests irony or sarcasm.",0
819687908995055616,every ..... single ..... time .,1,"The tone of the text and the image of the tongs, which are often used for testing or trying something out, suggests that the speaker is being sarcastic. The phrase ""every single time"" is a common idiomatic expression used to convey frustration or annoyance, and the use of it in this context implies that the speaker is being facetious. Additionally, the fact that the text is overlaid on an image of tongs, which are often used for testing or trying something out, adds to the sarcastic tone of the message.",1
822951986077179904,"my business plan team placed 3rd in california this week & thats a big deal & all , but can you look at how cute the girls i did it with are",0,"While the text does contain some sarcastic language, the overall tone of the image and the text is positive and celebratory. The women are clearly proud of their achievement and are happy to share it with others. The use of the phrase ""thats a big deal & all"" is likely intended to be humorous rather than sarcastic, and the women's smiles and poses suggest that they are genuinely happy and proud of their accomplishment.",0
818605551814721536,"pegasus at sunset tonight at <user> , patiently awaiting the first <user> .",1,"The tone of the text and image appears to be playful and lighthearted, with a touch of sarcasm. The use of the word ""pegasus"" and the phrase ""patiently awaiting the first"" implies that the user is being humorous or ironic, rather than genuinely expressing a desire to see a pegasus. The image is likely meant to be amusing or entertaining, rather than a serious expression of interest in a pegasus.",0
822225021728948224,the what coming ?,0,"The image appears to be a still from a TV show or movie, and the text is a caption that is unrelated to the image. The caption is a question about the upcoming episode of a TV show, and it does not seem to be sarcastic.",0
822592859350175744,photos via team rowland tour in pittsburgh tonight ! everyone is so beautiful !,1,"The message is sarcastic because it pokes fun at Hunter's dancing abilities, using a playful and exaggerated tone to convey the speaker's amusement. The use of emojis and the informal language also contribute to the lighthearted and humorous tone of the message.",0
822225225324593152,roshes,0,"The image is a straightforward product photo showcasing the Nike Roshe Run sneakers. There is no apparent irony, sarcasm, or humor in the image, and it appears to be a genuine advertisement for the product. The use of a hand holding the shoe and the placement of the box and second shoe in the background suggest a professional and polished presentation, further supporting the conclusion that the image is not sarcastic.",0
822947389531037696,"at womensmarch oakland today , a sign that arthistorians could appreciate !",1,"The use of the Magritte reference and the French phrase creates a sense of irony and playfulness, indicating that the image is meant to be humorous and sarcastic. The juxtaposition of Trump's face with the pipe and the apple-like shape of his head also adds to the comedic effect. Overall, the image is a clever and lighthearted commentary on the current political climate.",1
819687468597329920,stoked on my session with kurt today u know,0,"The language used in the post is colloquial and enthusiastic, and there is no clear indication of irony or contradiction between the words and the intended meaning. The mention of Kurt Cobain may be a reference to his music or a personal connection, rather than a sarcastic comment.",0
820049191544229888,taking a trip . <user>,0,"The image and text combination does not exhibit any clear evidence of sarcasm. The text is a simple statement, and the image is a peaceful depiction of a beach scene, which does not suggest any mocking or ironic intent.",0
822950638854270976,leah pipes ( the originals ) no,1,"The image does not provide any clear evidence of sarcasm. The context suggests a celebratory or supportive event, and the presence of rainbow-colored signs and a lively atmosphere do not indicate any intention to mock or criticize.",0
819687083899924480,"please , trump is totally compromised . a traitor will never be my president ever !",1,"The text is sarcastic because it uses strong language to express a negative opinion about Trump, while also implying that he is not fit to be president. The tone is confrontational and critical, which is consistent with the characteristics of sarcasm. Additionally, the use of the phrase ""a traitor will never be my president ever"" is a clear expression of opposition to Trump's presidency, which is a hallmark of sarcastic language.",0
822231284319744000,make america sane again,1,"The image and text combination is likely intended to be sarcastic, as it pokes fun at Trump's campaign slogan and implies that his presidency has been anything but sane. The use of the word ""sane"" in place of ""great"" is a clear indicator of sarcasm, as it is a word that is not typically associated with Trump or his policies.",1
816071560490610688,michael van gerwen is the new champion of the world !,1,"The use of the phrase ""is the new champion of the world"" is a clear indication that the post is sarcastic, as Michael van Gerwen is a well-known professional darts player who has won multiple world championships.",0
819333055336759296,moving stream again tonight ! postponed is all . sorry for the changes :) love u nerds :) !,0,"The overall tone of the message is one of apology and humor, rather than sarcasm. The woman's facial expression and the use of the phrase ""love u nerds"" suggest that she is being genuine and playful, rather than sarcastic.",0
818242303819190272,this week is save ferris week ! there are so many activities going on this week so make sure you get involved and donate !,0,"The text does not contain any clear indicators of sarcasm, such as irony, understatement, or exaggeration. The language is straightforward and encouraging, suggesting that the event is being promoted in a genuine and enthusiastic manner.",0
818606740887470080,"sem of the marine bivalve , nuculana acuta , from coastal louisiana . its larval shell is as long as 3 human hairs are wide .",0,"The language used in the text is straightforward and descriptive, with no evidence of sarcasm or irony. The comparison to human hair is likely intended to provide a relatable scale for the reader, rather than to convey a humorous or mocking tone. Overall, the tone of the image and text suggests a neutral, informative intent.",0
820412459345473536,a cap,0,"The image and text appear to be a straightforward and genuine description of a scene, with no apparent irony or sarcasm. The woman's facial expression and body language do not suggest that she is being sarcastic or ironic, and the text overlay is a clear and concise description of the object being worn.",0
816796323345289216,welcome to 2017 . this is what headlines about our president-elect look like .,1,"The image and text combination presents a sarcastic commentary on the state of political discourse in 2017, particularly in relation to the president-elect. The juxtaposition of Trump's smiling face with Assange's serious expression, along with the ironic tone of the text, suggests a critique of the media's portrayal of Trump and the overall tone of political discourse during that time.",1
822950607795339264,i love all the drag race signs lmao i 'm happy to be apart of this community,1,"The use of ""lmao"" suggests a tone that is not entirely sincere, and the phrase ""I'm happy to be apart of this community"" may be an attempt to mask underlying frustration or annoyance. The overall tone is ambiguous, but the inclusion of ""lmao"" tips the scale towards sarcasm.",0
818604918739189760,so when is kyungsoo gonna have a solo album <user>,0,"The text is a genuine question from a fan, and there is no indication of sarcasm or irony. The tone is enthusiastic and hopeful, and the language used is straightforward and clear. The context of the image, which appears to be a fan-made graphic, also supports the idea that the text is a sincere expression of fan enthusiasm.",1
818245563904880640,it 's people like <user> that make me even more motivated . deplorable is as deplorable does .,1,"The text is sarcastic because it uses a derogatory term to describe the other user, which is an obvious attempt to insult or belittle them. The tone is aggressive and confrontational, and the language used is direct and unapologetic. This type of language is typically used to provoke a reaction or to make a point, rather than to genuinely express a sentiment.",0
823316786296725504,winter formal with my girl,1,"The sign is a play on the traditional poem ""Roses are red, violets are blue"", but with a twist. The phrase ""HOW BOUT DAT"" is a common internet slang phrase used to express excitement or enthusiasm, but in this context, it seems out of place and ironic. The use of the phrase ""CATCH US AT WF"" also seems unusual, as it is not a typical way to express oneself in a romantic gesture. Overall, the tone of the sign seems sarcastic and playful, rather than genuine.",0
823309321916149760,[ hq ] 170122 kim jaejoong the rebirth of j ( cr : 小于儿ether ) - 3,0,"The text and image appear to be a genuine expression of admiration and appreciation for Kim Jaejoong's music. The use of phrases such as ""the rebirth of j"" suggests a sense of excitement and anticipation for his upcoming performance or album release. The image itself is a professional photograph, likely taken during a concert or music festival, and does not contain any humorous or ironic elements that would suggest sarcasm. Overall, the tone of the text and image is enthusiastic and celebratory, indicating that the user is a fan of Kim Jaejoong and is looking forward to his next project.",0
819331911348842496,rt <user> : aaliyah 's music is on apple music . this is not a drill,1,"The user's use of the phrase ""this is not a drill"" implies a sense of irony and exaggeration, which is a hallmark of sarcasm. The comment is likely meant to be humorous and playful, rather than a genuine expression of excitement or surprise.",0
820415367801696256,whenimwithyoui talk loud !,1,"The combination of the man's surprised expression and the text's tone suggests that the speaker is being sarcastic. The use of the phrase ""I get loud"" is also a clue, as it implies that the speaker is not just talking loudly, but is also being ironic or mocking in their tone.",1
820417389619658752,welcome to uofa,0,"The caption is likely meant to be humorous or ironic, as it pokes fun at the idea that someone would be in a hurry to make a decision when it comes to ordering food or drinks. The use of the phrase ""took too long to decide"" is an exaggeration, and the image of the woman posing with a bottle of alcohol suggests that she is not actually in a hurry. Overall, the tone of the caption is lighthearted and playful, rather than sarcastic.",1
822947863168749568,please rt more people showed up to # womensmarch than <user> garbage inauguration,1,"The image is sarcastic because it is comparing the number of people who attended the Women's March to the number of people who attended the inauguration, and implying that the Women's March had more attendees. The use of the word ""garbage"" to describe the inauguration is also sarcastic, as it is a strong negative term that is not typically used to describe a political event. Additionally, the fact that the image is comparing the two events in a way that is meant to be humorous or ironic suggests that the image is intended to be sarcastic.",1
818606818515701760,dalee con <user> <user>,1,"The language used by the first user, such as ""puntaje, y si te damos"" and ""te hacemos una confesión con quien haces linda pareja"", suggests a tone of sarcasm or irony. Additionally, the use of emojis, such as the flame and the heart eyes, adds to the playful and humorous tone of the response. Overall, the language and tone of the response suggest that the first user is being sarcastic or ironic in their response.",0
818239359883169792,this gets said all of the time but . harry is so beautiful . louis is so beautiful . louis is so powerful . harry is ..,0,"While the text is overly enthusiastic and repetitive, there is no clear evidence of sarcasm. The language used is hyperbolic and fawning, but it does not contain the kind of irony or contradiction that is typically associated with sarcasm. The final phrase ""harry is.."" may be intended to be humorous or ironic, but it is not clear enough to definitively label the text as sarcastic.",0
819329294589657088,i don 't think you do,0,"The text is not sarcastic because it is a genuine inquiry about the relationship between humans and their pets. The use of the phrase ""special pet voice"" is meant to be playful and humorous, rather than ironic or mocking. The text is not intended to be taken literally, but rather as a lighthearted commentary on the way people interact with their pets.",0
819329878495559680,the most # british thing i 've seen for a long time ...,1,"The tone of the image is lighthearted and playful, with a touch of irony. The speaker is poking fun at the idea that someone would apologize for something they didn't do, and the use of the hashtag ""#british"" implies that this behavior is characteristic of British culture. The image is meant to be humorous and entertaining, rather than serious or informative.",1
820409447998636032,i was born .... and will die a sheepdog <user> <user>,0,"While the image is playful and humorous, it does not contain any clear evidence of sarcasm. The speaker's tone is lighthearted and tongue-in-cheek, and there is no obvious contradiction or mismatch between the text and the image. The use of the term ""sheepdog"" is likely meant to be ironic or humorous, rather than sarcastic. Overall, the image appears to be a playful and humorous take on the idea of being a ""sheepdog,"" rather than a sarcastic commentary.",0
820055019718377472,""" let 's see you get past this . "" my persona x # overwatch crossover of mitsuru & mei",1,"The text ""let's see you get past this"" is likely intended to be sarcastic, as it implies a sense of doubt or skepticism. The use of the phrase ""let's see you"" is a common way to express sarcasm, and the context of the image suggests that the character is being facetious.",0
823318701453770752,we 've got the matchup of a lifetime folks .. breezy vs a money . winner moves on to challenge the almighty lynchmeister in the superb owl,0,"The language and tone used in the text are consistent with a humorous and lighthearted intent, rather than a sarcastic or ironic one. The use of playful language and exaggerated descriptions suggests that the speaker is trying to be funny and entertaining, rather than making a serious point or comment.",0
818237825174929408,happiness,0,"The image and text together convey a clear and genuine expression of happiness, with no apparent irony or sarcasm. The men's smiles and playful pose suggest that they are genuinely happy and enjoying each other's company, and the text ""happiness"" reinforces this sentiment. There is no evidence to suggest that the image is intended to be sarcastic or ironic, and therefore, it is classified as NOT SARCASTIC.",0
822589322440404992,"donald john trump , the 45th president of the united states .",0,"The text is presented in a straightforward, factual manner, without any language or visual cues that would suggest sarcasm or irony.",0
823312372563668992,"chris berman <user> studio . first year with the fellas , last year with the legend . boom ! ! <user> <user> <user> <user>",0,"The overall tone of the image and text suggests a celebratory and lighthearted atmosphere, with the men's smiles and the champagne flutes indicating a sense of joy and accomplishment. The text's casual and conversational tone, combined with the use of colloquial expressions and abbreviations, further supports the idea that the tone is not sarcastic.",0
817520854053421056,""" data is the new oil "" is saying at center of <user> 's transformation",0,"The image suggests that the man is presenting information about data and its importance, rather than being sarcastic or ironic. The use of the phrase ""data is the new oil"" implies a serious and informative tone, rather than a sarcastic or humorous one.",0
817520073392975872,"a letter from me to you , love you my baby . <user>",0,"The language used in the letter is consistent with a genuine expression of love and appreciation, lacking any subtle hints or contradictions that might suggest sarcasm. The sentiment is unambiguously positive, making it unlikely to be sarcastic.",0
819686384105652224,shirt from : <user>,0,"While the image has a playful tone, there is no clear evidence of sarcasm. The text on the shirt appears to be a genuine reference to a school or academic setting, and the user's caption suggests that they are sharing a photo of their own shirt. The overall tone of the image is lighthearted and humorous, but it does not contain any clear indicators of sarcasm.",0
819690975647985664,lately,1,"The social media post contains evidence of sarcasm in both the linguistic content and the visual cues. The text uses irony and exaggeration to convey a humorous tone, and the image shows a person making a funny face, which suggests that the post is meant to be sarcastic.",0
822587879922761728,"© juansarte l <user> from a serious & classy lady to a funny & crazy baby , the happy pill we always love to see .",0,"The text and image do not display any clear evidence of sarcasm. The language used is playful and affectionate, and the image is visually appealing and does not convey any negative emotions. The tone of the text is more likely to be humorous or lighthearted rather than sarcastic.",0
819324780243460096,can 't believe they changed the hollywood sign again marc gasol,1,"The image is a play on the famous Hollywood sign, but instead of reading ""HOLLYWOOD,"" it reads ""MARCGASOL."" This is likely a reference to Marc Gasol, a professional basketball player. The use of the hashtag ""#NBAVOTE"" suggests that the image is related to a voting campaign for the NBA. The tone of the image appears to be humorous and lighthearted, implying that the creator is poking fun at the idea of changing the Hollywood sign to promote a specific cause. Overall, the image is intended to be amusing and entertaining, rather than serious or informative.",0
822585301113643008,hint on the next giveaway ;) be prepared !,0,"The text and images in the collage appear to be intended to be humorous and playful, rather than sarcastic or critical. The use of wordplay and pop culture references suggests a lighthearted and entertaining tone, which is consistent with the idea of a humorous or ironic post.",0
818240370677006336,he looks like a lil bear cub im crying in the club,0,"The text is written in a lighthearted and whimsical tone, with a playful use of language and emojis. The speaker is making a compliment about the person's appearance, rather than expressing sarcasm or irony. The overall tone of the comment is positive and affectionate, suggesting that the speaker is genuinely admiring the person in the image.",0
819687882864599040,"* filling out a job application * “ how do you handle a difficult situation with a rude customer ? """,1,"The combination of the woman's facial expression and the text overlay suggests that the user is being sarcastic. The use of the meme and the phrase ""HOWBOW DAH"" implies a sense of annoyance or frustration, which is consistent with the tone of sarcasm. Additionally, the fact that the user is responding to a question about handling difficult situations with a customer, but instead provides a humorous and unrelated response, further supports the interpretation that the user is being sarcastic.",0
822585057382662144,it 's extremely good when left wing people adopt right wing social politics to take shots at an opponent 's wife,1,"The tone of the tweet is critical and dismissive, implying that the author does not approve of the behavior being described. The use of the phrase ""it's extremely good"" in a sarcastic manner suggests that the author is being facetious, and the overall tone of the tweet is intended to be humorous or ironic rather than genuine.",1
820048039691816960,this is such a pretty orange,0,"The language used in the comment is straightforward and lacks any apparent irony or contradiction, suggesting that the user is genuinely expressing admiration for the color orange.",0
822227886912442368,you said we 're not made for each other then why sometyms i pray to god when he doesn 't listen & why i love you when you not,1,"The text and image convey a sense of sarcasm, as the speaker appears to be expressing a contradictory sentiment. The use of the word ""not"" in the last line, combined with the woman's facial expression, suggests that the speaker is being ironic or sarcastic, rather than genuinely expressing their emotions. The overall tone of the image and text is one of emotional intensity and contradiction, which is consistent with the definition of sarcasm.",0
